dataset,method,feature,real_score,null_p95,empirical_p_value,above_null_p95,n_permutations
madelon,mutual_info,feat_38,0.023327523845243503,0.01920652824420565,0.09523809523809523,True,20
madelon,mutual_info,feat_51,0.022978950383224284,0.016954224415515504,0.09523809523809523,True,20
madelon,mutual_info,feat_58,0.01727280662035824,0.0141315684321923,0.047619047619047616,True,20
madelon,mutual_info,feat_63,0.017539956401384282,0.015098783579507327,0.09523809523809523,True,20
madelon,mutual_info,feat_86,0.029351666734517723,0.01938411811173725,0.047619047619047616,True,20
madelon,mutual_info,feat_90,0.019210708486416594,0.01374426207393566,0.09523809523809523,True,20
madelon,mutual_info,feat_110,0.028434213665693875,0.013700073080555084,0.047619047619047616,True,20
madelon,mutual_info,feat_121,0.019974545357810847,0.012005921710799795,0.047619047619047616,True,20
madelon,mutual_info,feat_123,0.022618879224187483,0.02094312657311492,0.09523809523809523,True,20
madelon,mutual_info,feat_128,0.029753697517840294,0.0171014829889239,0.047619047619047616,True,20
madelon,mutual_info,feat_155,0.01850813060211598,0.016302343275530463,0.09523809523809523,True,20
madelon,mutual_info,feat_162,0.015616405889902651,0.014106692951696892,0.09523809523809523,True,20
madelon,mutual_info,feat_185,0.021695689514160676,0.01206600898841369,0.047619047619047616,True,20
madelon,mutual_info,feat_191,0.031207653927579182,0.01932034558058075,0.047619047619047616,True,20
madelon,mutual_info,feat_192,0.03277812890017162,0.01751373905393753,0.047619047619047616,True,20
madelon,mutual_info,feat_214,0.011121739915305184,0.010884523775168735,0.09523809523809523,True,20
madelon,mutual_info,feat_222,0.024205234793442942,0.012317573545193418,0.09523809523809523,True,20
madelon,mutual_info,feat_237,0.018412281714775602,0.01663310179421967,0.09523809523809523,True,20
madelon,mutual_info,feat_239,0.028212883408648803,0.018727189262109523,0.047619047619047616,True,20
madelon,mutual_info,feat_241,0.048348969763378324,0.014099517803082523,0.047619047619047616,True,20
madelon,mutual_info,feat_243,0.020659156090215625,0.016750754030459326,0.047619047619047616,True,20
madelon,mutual_info,feat_245,0.013669884740650451,0.013647180041054864,0.09523809523809523,True,20
madelon,mutual_info,feat_264,0.025294877511651714,0.01655529864397373,0.047619047619047616,True,20
madelon,mutual_info,feat_270,0.023072332491312242,0.006346990571327717,0.047619047619047616,True,20
madelon,mutual_info,feat_294,0.033559447208994175,0.024731170677703553,0.047619047619047616,True,20
