experiment_id,dataset,feature_set,model_name,feature,mean_abs_shap,rank,n_validation_explained,n_validation_available,raw_values_path,feature_values_path,shap_value_shape,output_labels
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_48,0.335663862218416,7,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_475,0.28003906735757256,8,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_453,0.27300382415671637,9,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_318,0.21255705245947426,10,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_442,0.2122107772764101,11,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_493,0.1978987137255474,12,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_281,0.19734511992619766,13,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_128,0.19173994679009954,14,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_472,0.18628792167522237,15,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_28,0.17232786588719473,16,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_64,0.13577065657875745,17,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_433,0.12930306933380734,18,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__boruta_confirmed_19__xgboost,madelon,boruta_confirmed_19,xgboost,feat_451,0.10699250655661084,19,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__boruta_confirmed_19__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__boruta_confirmed_19__xgboost.csv,300x19,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_336,0.8151452635753972,1,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_105,0.5821761179450087,2,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_153,0.5576356552960718,3,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_453,0.5010181596825986,4,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_442,0.49845859234019957,5,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_48,0.4186313910582541,6,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_318,0.34852676876225747,7,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_378,0.3299439742628187,8,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_451,0.21532130397768165,9,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
madelon__rfe_k10__xgboost,madelon,rfe_k10,xgboost,feat_323,0.15515472570765124,10,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__rfe_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__rfe_k10__xgboost.csv,300x10,
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,other,1.2534634821420771,1,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,linolenic,0.8913721485973741,2,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,palmitoleic,0.4372088169441739,3,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,linoleic,0.3829090539906011,4,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,stearic,0.3151807180809894,5,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,eicosenoic,0.24987204974005292,6,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,arachidic,0.09452416825681172,7,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__all_features__linear_svm,olive_oil_3class,all_features,linear_svm,oleic,0.08553590312532489,8,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__all_features__linear_svm.csv,86x8x3,1|2|3
olive_oil_3class__f_classif_k5__linear_svm,olive_oil_3class,f_classif_k5,linear_svm,other,1.752855312791896,1,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__f_classif_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__f_classif_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__f_classif_k5__linear_svm,olive_oil_3class,f_classif_k5,linear_svm,linoleic,0.9253340921188516,2,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__f_classif_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__f_classif_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__f_classif_k5__linear_svm,olive_oil_3class,f_classif_k5,linear_svm,linolenic,0.7115299660640813,3,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__f_classif_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__f_classif_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__f_classif_k5__linear_svm,olive_oil_3class,f_classif_k5,linear_svm,stearic,0.6136175773498557,4,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__f_classif_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__f_classif_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__f_classif_k5__linear_svm,olive_oil_3class,f_classif_k5,linear_svm,palmitoleic,0.19711479578308727,5,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__f_classif_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__f_classif_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__l1_logistic_k5__linear_svm,olive_oil_3class,l1_logistic_k5,linear_svm,other,1.3298990710493983,1,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__l1_logistic_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__l1_logistic_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__l1_logistic_k5__linear_svm,olive_oil_3class,l1_logistic_k5,linear_svm,linolenic,1.0977607162562089,2,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__l1_logistic_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__l1_logistic_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__l1_logistic_k5__linear_svm,olive_oil_3class,l1_logistic_k5,linear_svm,palmitoleic,0.4087932813283437,3,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__l1_logistic_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__l1_logistic_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__l1_logistic_k5__linear_svm,olive_oil_3class,l1_logistic_k5,linear_svm,stearic,0.34973193094519556,4,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__l1_logistic_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__l1_logistic_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_3class__l1_logistic_k5__linear_svm,olive_oil_3class,l1_logistic_k5,linear_svm,eicosenoic,0.2725119504428389,5,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_3class__l1_logistic_k5__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_3class__l1_logistic_k5__linear_svm.csv,86x5x3,1|2|3
olive_oil_9class__all_features__linear_svm,olive_oil_9class,all_features,linear_svm,linolenic,0.8346420437792145,1,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_9class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_9class__all_features__linear_svm.csv,86x8x9,0|1|2|3|4|5|6|7|8
olive_oil_9class__all_features__linear_svm,olive_oil_9class,all_features,linear_svm,linoleic,0.6851214108091639,2,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_9class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_9class__all_features__linear_svm.csv,86x8x9,0|1|2|3|4|5|6|7|8
olive_oil_9class__all_features__linear_svm,olive_oil_9class,all_features,linear_svm,other,0.651275273567234,3,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_9class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_9class__all_features__linear_svm.csv,86x8x9,0|1|2|3|4|5|6|7|8
olive_oil_9class__all_features__linear_svm,olive_oil_9class,all_features,linear_svm,palmitoleic,0.48386106291683084,4,86,86,results/tables/06_modeling/modeling_shap_values_full_olive_oil_9class__all_features__linear_svm.csv,results/tables/06_modeling/modeling_shap_feature_values_olive_oil_9class__all_features__linear_svm.csv,86x8x9,0|1|2|3|4|5|6|7|8
